fid,CD_SETOR,SITUACAO,CD_SIT,CD_TIPO,AREA_KM2,CD_REGIAO,NM_REGIAO,CD_UF,NM_UF,CD_MUN,NM_MUN,CD_DIST,NM_DIST,CD_SUBDIST,NM_SUBDIST,CD_BAIRRO,NM_BAIRRO,CD_NU,NM_NU,CD_FCU,NM_FCU,CD_AGLOM,NM_AGLOM,CD_RGINT,NM_RGINT,CD_RGI,NM_RGI,CD_CONCURB,NM_CONCURB,fid_2,CNES,NOME FANTASIA,NÍVEL DE ATENÇÃO,TURNO DE ATENDIMENTO,latitude,longitude,capacidade/mes,servicos_inferidos,COBERTURA,SITUACAO_COBERTURA,fid_3,CNES_2,NOME FANTASIA_2,NÍVEL DE ATENÇÃO_2,TURNO DE ATENDIMENTO_2,latitude_2,longitude_2,capacidade/mes_2,servicos_inferidos_2,n,distance,feature_x,feature_y,nearest_x,nearest_y
"340","211130005000399",,,,"0.05174216361225","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000040",Coroadinho,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"36","3365816",CENTRO DE SAUDE DR ANTONIO GUANARE,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.567433944452719","-44.2691215926497","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"341","211130005000401",,,,"0.032718033577241","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000040",Coroadinho,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"36","3365816",CENTRO DE SAUDE DR ANTONIO GUANARE,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.567433944452719","-44.2691215926497","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"342","211130005000402",,,,"0.106738741699907","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000040",Coroadinho,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"36","3365816",CENTRO DE SAUDE DR ANTONIO GUANARE,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.567433944452719","-44.2691215926497","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"343","211130005000403",,,,"0.070688826723981","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000040",Coroadinho,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"36","3365816",CENTRO DE SAUDE DR ANTONIO GUANARE,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.567433944452719","-44.2691215926497","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"344","211130005000406",,,,"0.111197714653063","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000040",Coroadinho,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"36","3365816",CENTRO DE SAUDE DR ANTONIO GUANARE,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.567433944452719","-44.2691215926497","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"345","211130005000407",,,,"0.094960587682332","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"36","3365816",CENTRO DE SAUDE DR ANTONIO GUANARE,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.567433944452719","-44.2691215926497","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"346","211130005000409",,,,"0.06525553164309","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000040",Coroadinho,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"36","3365816",CENTRO DE SAUDE DR ANTONIO GUANARE,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.567433944452719","-44.2691215926497","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"347","211130005000410",,,,"0.044959061010967","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000040",Coroadinho,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"36","3365816",CENTRO DE SAUDE DR ANTONIO GUANARE,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.567433944452719","-44.2691215926497","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"348","211130005000411",,,,"0.168599226566666","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000040",Coroadinho,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"36","3365816",CENTRO DE SAUDE DR ANTONIO GUANARE,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.567433944452719","-44.2691215926497","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"349","211130005000412",,,,"1.383309652676226","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"2","2455838",CENTRO DE SAUDE DO JOAO PAULO,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.544547432249859","-44.27310118741516","3000","atenção básica; clínica geral; enfermagem",,,,,,
"350","211130005000414",,,,"0.458469733089229","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000015",Sá Viana,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"14","2456869",CENTRO DE SAUDE VILA BACANGA EMBRIAO,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.556193854292195","-44.31182021404424","3000","atenção básica; clínica geral; enfermagem",,,,,,
"351","211130005000415",,,,"0.064315692291156","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000015",Sá Viana,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"14","2456869",CENTRO DE SAUDE VILA BACANGA EMBRIAO,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.556193854292195","-44.31182021404424","3000","atenção básica; clínica geral; enfermagem",,,,,,
"352","211130005000417",,,,"0.099776559513472","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000062",Jambeiro,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"14","2456869",CENTRO DE SAUDE VILA BACANGA EMBRIAO,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.556193854292195","-44.31182021404424","3000","atenção básica; clínica geral; enfermagem",,,,,,
"353","211130005000422",,,,"0.588735785151709","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000012",Gapara,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"63","3827402",CENTRO DE SAUDE GAPARA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.589182023381238","-44.30337128426681","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"354","211130005000423",,,,"0.098969854738019","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000012",Gapara,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"63","3827402",CENTRO DE SAUDE GAPARA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.589182023381238","-44.30337128426681","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"355","211130005000426",,,,"0.067750734756089","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000012",Gapara,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"7","3376265",CENTRO DE SAUDE VILA EMBRATEL,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.569615550253985","-44.30984275401932","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"356","211130005000427",,,,"0.098108004541664","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000018",Vila Embratel,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"7","3376265",CENTRO DE SAUDE VILA EMBRATEL,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.569615550253985","-44.30984275401932","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"357","211130005000428",,,,"0.043813086167182","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000018",Vila Embratel,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"7","3376265",CENTRO DE SAUDE VILA EMBRATEL,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.569615550253985","-44.30984275401932","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"358","211130005000429",,,,"0.052427242466671","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000018",Vila Embratel,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"7","3376265",CENTRO DE SAUDE VILA EMBRATEL,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.569615550253985","-44.30984275401932","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"359","211130005000430",,,,"0.058635090394146","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000018",Vila Embratel,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"7","3376265",CENTRO DE SAUDE VILA EMBRATEL,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.569615550253985","-44.30984275401932","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"360","211130005000431",,,,"0.059023737768686","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000018",Vila Embratel,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"7","3376265",CENTRO DE SAUDE VILA EMBRATEL,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.569615550253985","-44.30984275401932","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"361","211130005000432",,,,"0.038749079761273","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000018",Vila Embratel,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"7","3376265",CENTRO DE SAUDE VILA EMBRATEL,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.569615550253985","-44.30984275401932","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"362","211130005000433",,,,"0.045189675693615","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000018",Vila Embratel,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"7","3376265",CENTRO DE SAUDE VILA EMBRATEL,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.569615550253985","-44.30984275401932","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"363","211130005000434",,,,"0.043798471233622","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000018",Vila Embratel,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"7","3376265",CENTRO DE SAUDE VILA EMBRATEL,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.569615550253985","-44.30984275401932","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"364","211130005000436",,,,"0.052450568343267","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000018",Vila Embratel,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"7","3376265",CENTRO DE SAUDE VILA EMBRATEL,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.569615550253985","-44.30984275401932","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"365","211130005000438",,,,"0.053050668895881","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"18","2464624",CLINICA DA FAMILIA DO ANJO DA GUARDA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.564756219343616","-44.33297485406862","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"366","211130005000439",,,,"0.052081605296085","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"18","2464624",CLINICA DA FAMILIA DO ANJO DA GUARDA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.564756219343616","-44.33297485406862","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"367","211130005000440",,,,"0.087527039305901","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"18","2464624",CLINICA DA FAMILIA DO ANJO DA GUARDA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.564756219343616","-44.33297485406862","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"368","211130005000443",,,,"0.051937990115039","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"18","2464624",CLINICA DA FAMILIA DO ANJO DA GUARDA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.564756219343616","-44.33297485406862","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"369","211130005000444",,,,"0.052844511060605","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"18","2464624",CLINICA DA FAMILIA DO ANJO DA GUARDA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.564756219343616","-44.33297485406862","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"370","211130005000445",,,,"0.05761551173532","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"18","2464624",CLINICA DA FAMILIA DO ANJO DA GUARDA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.564756219343616","-44.33297485406862","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"371","211130005000446",,,,"0.080600939627404","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"18","2464624",CLINICA DA FAMILIA DO ANJO DA GUARDA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.564756219343616","-44.33297485406862","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"372","211130005000447",,,,"0.096952322046111","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"18","2464624",CLINICA DA FAMILIA DO ANJO DA GUARDA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.564756219343616","-44.33297485406862","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"373","211130005000448",,,,"0.08064321554468","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"18","2464624",CLINICA DA FAMILIA DO ANJO DA GUARDA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.564756219343616","-44.33297485406862","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"374","211130005000450",,,,"0.09298518612791799","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"18","2464624",CLINICA DA FAMILIA DO ANJO DA GUARDA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.564756219343616","-44.33297485406862","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"375","211130005000451",,,,"0.122336200397392","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"18","2464624",CLINICA DA FAMILIA DO ANJO DA GUARDA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.564756219343616","-44.33297485406862","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"376","211130005000456",,,,"0.050283439262443","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"18","2464624",CLINICA DA FAMILIA DO ANJO DA GUARDA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.564756219343616","-44.33297485406862","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"377","211130005000457",,,,"0.072861473360767","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"11","2309297",CENTRO DE SAUDE SAO RAIMUNDO,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.550016854104659","-44.33085997676431","3000","atenção básica; clínica geral; enfermagem",,,,,,
"378","211130005000458",,,,"0.08204558070871699","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"11","2309297",CENTRO DE SAUDE SAO RAIMUNDO,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.550016854104659","-44.33085997676431","3000","atenção básica; clínica geral; enfermagem",,,,,,
"379","211130005000459",,,,"0.03300601612228","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"11","2309297",CENTRO DE SAUDE SAO RAIMUNDO,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.550016854104659","-44.33085997676431","3000","atenção básica; clínica geral; enfermagem",,,,,,
"380","211130005000462",,,,"0.056313444832111","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000058",Vila Isabel,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"14","2456869",CENTRO DE SAUDE VILA BACANGA EMBRIAO,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.556193854292195","-44.31182021404424","3000","atenção básica; clínica geral; enfermagem",,,,,,
"381","211130005000463",,,,"0.163926050706409","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000058",Vila Isabel,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"14","2456869",CENTRO DE SAUDE VILA BACANGA EMBRIAO,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.556193854292195","-44.31182021404424","3000","atenção básica; clínica geral; enfermagem",,,,,,
"382","211130005000464",,,,"0.125915707727541","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000058",Vila Isabel,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"14","2456869",CENTRO DE SAUDE VILA BACANGA EMBRIAO,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.556193854292195","-44.31182021404424","3000","atenção básica; clínica geral; enfermagem",,,,,,
"383","211130005000465",,,,"0.129502021711357","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000059",Vila Dom Luís,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"14","2456869",CENTRO DE SAUDE VILA BACANGA EMBRIAO,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.556193854292195","-44.31182021404424","3000","atenção básica; clínica geral; enfermagem",,,,,,
"384","211130005000466",,,,"0.046354186135442","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000060",Vila Bacanga,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"14","2456869",CENTRO DE SAUDE VILA BACANGA EMBRIAO,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.556193854292195","-44.31182021404424","3000","atenção básica; clínica geral; enfermagem",,,,,,
