"CD_SETOR";"AREA_KM2";"POPULAÇÃO";"POPULAÇÃO INFANTIL";"POPULAÇÃO IDOSA";"DENSIDADE POPULACIONAL (hab/KM²)";"fid";"SITUACAO";"CD_SIT";"CD_TIPO";"UBS_AREA_KM2";"CD_REGIAO";"NM_REGIAO";"CD_UF";"NM_UF";"CD_MUN";"NM_MUN";"CD_DIST";"NM_DIST";"CD_SUBDIST";"NM_SUBDIST";"CD_BAIRRO";"NM_BAIRRO";"CD_NU";"NM_NU";"CD_FCU";"NM_FCU";"CD_AGLOM";"NM_AGLOM";"CD_RGINT";"NM_RGINT";"CD_RGI";"NM_RGI";"CD_CONCURB";"NM_CONCURB";"fid_2";"CNES";"NOME FANTASIA";"NÍVEL DE ATENÇÃO";"TURNO DE ATENDIMENTO";"latitude";"longitude";"capacidade/mes";"servicos_inferidos";"POPULAÇÃO ADULTA";"POPULAÇÃO EQUIVALENTE"
"211130005001108";"4.1635303";"278";"30";"16.0";"66.77025984415198";"880";"Urbana";"1";"0";"4.16353025032615";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"62";"2645769";"UNIDADE DE SAUDE DA FAMILIA VILA SARNEY";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.63367257776153";"-44.2706714456456";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"232";"305.8"
"211130005001110";"0.9344128";"456";"40";"45.0";"488.00701360255334";"881";"Urbana";"1";"1";"0.934412788196462";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"21113000048";"Vila Vitória";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"13";"2702878";"CENTRO DE SAUDE SANTA BARBARA";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.60337042420126";"-44.2118391973621";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"371";"512"
"211130005001111";"2.911052";"288";"21";"41.0";"98.93330658469858";"882";"Urbana";"2";"0";"2.91105198784933";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"13";"2702878";"CENTRO DE SAUDE SANTA BARBARA";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.60337042420126";"-44.2118391973621";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"226";"331.3"
"211130005001113";"0.08998";"359";"12";"106.0";"3989.775505667926";"884";"Urbana";"1";"0";"0.089980022394712";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"51";"2698013";"CENTRO DE SAUDE GENESIO RAMOS FILHO";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.54167591857726";"-44.215630902758";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"241";"449.8"
"211130005001114";"0.0280962";"81";"0";"28.0";"2882.952142994426";"885";"Urbana";"1";"0";"0.028096232049323";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"51";"2698013";"CENTRO DE SAUDE GENESIO RAMOS FILHO";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.54167591857726";"-44.215630902758";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"53";"103.4"
"211130005001115";"0.0448278";"374";"20";"92.0";"8343.03713320752";"886";"Urbana";"1";"0";"0.044827840614869";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"51";"2698013";"CENTRO DE SAUDE GENESIO RAMOS FILHO";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.54167591857726";"-44.215630902758";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"262";"457.6"
"211130005001116";"0.070778";"586";"46";"28.0";"8279.408855859167";"887";"Urbana";"1";"1";"0.070777993960734";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"21113000017";"Residencial Tiradentes";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"68";"7798342";"CENTRO DE SAUDE DR EXPEDITO ALVES DE MELO";"AMBULATORIAL - 01 ATENCAO BASICA";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.60632565543694";"-44.1879706877025";"3000";"atenção básica; clínica geral; enfermagem";"512";"631.4"
"211130005001118";"0.059298";"493";"40";"36.0";"8313.93976188067";"888";"Urbana";"1";"1";"0.059298002448783";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"21113000017";"Residencial Tiradentes";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"68";"7798342";"CENTRO DE SAUDE DR EXPEDITO ALVES DE MELO";"AMBULATORIAL - 01 ATENCAO BASICA";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.60632565543694";"-44.1879706877025";"3000";"atenção básica; clínica geral; enfermagem";"417";"541.8"
"211130005001119";"0.0455856";"380";"20";"26.0";"8335.965743568146";"889";"Urbana";"1";"1";"0.045585634609054";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"21113000017";"Residencial Tiradentes";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"68";"7798342";"CENTRO DE SAUDE DR EXPEDITO ALVES DE MELO";"AMBULATORIAL - 01 ATENCAO BASICA";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.60632565543694";"-44.1879706877025";"3000";"atenção básica; clínica geral; enfermagem";"334";"410.8"
"211130005001120";"12.0698553";"46";"3";"4.0";"3.811147595116571";"890";"Rural";"8";"0";"12.069855270363";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"63";"3827402";"CENTRO DE SAUDE GAPARA";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.58918202338124";"-44.3033712842668";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"39";"50.7"
"211130005001122";"10.98902";"161";"6";"16.0";"14.65098798618985";"891";"Urbana";"2";"0";"10.9890200248243";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"36";"3365816";"CENTRO DE SAUDE DR ANTONIO GUANARE";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.56743394445272";"-44.2691215926497";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"139";"176.8"
"211130005001123";"15.6950756";"1052";"82";"122.0";"67.0273929741377";"892";"Urbana";"2";"0";"15.695075608202";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"63";"3827402";"CENTRO DE SAUDE GAPARA";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.58918202338124";"-44.3033712842668";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"848";"1190.6"
"211130005001124";"0.6032008";"343";"33";"25.0";"568.6331980992068";"893";"Urbana";"1";"0";"0.603200794928554";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"65";"2309262";"CENTRO DE SAUDE DE PEDRINHAS I";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.68122420248048";"-44.2955153020393";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"285";"379.5"
"211130005001125";"0.800824";"625";"57";"51.0";"780.4461404753105";"894";"Urbana";"2";"0";"0.800824049059164";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"65";"2309262";"CENTRO DE SAUDE DE PEDRINHAS I";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.68122420248048";"-44.2955153020393";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"517";"694.3"
"211130005001126";"0.2482714";"187";"9";"26.0";"753.2079812656633";"895";"Urbana";"2";"0";"0.248271434310835";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"56";"2456818";"CENTRO DE SAUDE YVES PARGA";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.62497403262436";"-44.3161231424204";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"152";"212.3"
"211130005001127";"0.0534795";"779";"58";"34.0";"14566.329154161875";"896";"Urbana";"1";"9";"0.053479509495465";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"211130000127";"Comunidade Quilombola Quilombo da Liberdade";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"23";"929417";"CLINICA DA FAMILIA DO CENTRO";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53066464097071";"-44.2953850236779";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"687";"835.2"
"211130005001128";"0.0204414";"893";"63";"37.0";"43685.85321944681";"897";"Urbana";"1";"0";"0.020441433071851";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"42";"2697963";"CENTRO DE SAUDE DA LIBERDADE";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53201347240271";"-44.2842356110737";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"793";"954.1"
"211130005001129";"0.0228743";"761";"41";"54.0";"33268.77762379614";"898";"Urbana";"1";"0";"0.022874290454877";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"42";"2697963";"CENTRO DE SAUDE DA LIBERDADE";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53201347240271";"-44.2842356110737";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"666";"824.7"
"211130005001130";"0.0131061";"332";"23";"";"25331.715765941048";"899";"Urbana";"1";"0";"0.013106051714962";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"38";"2645815";"UNIDADE DE SAUDE DA FAMILIA PIRAPORA";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.55919465972143";"-44.2385072904295";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";;
"211130005001131";"0.0692237";"436";"20";"84.0";"6298.420916535811";"900";"Urbana";"1";"0";"0.069223684971091";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"61";"2309998";"CENTRO DE SAUDE BEZERRA DE MENESES";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.50807513351824";"-44.3047296428076";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"332";"513.2"
"211130005001132";"0.0624133";"596";"64";"50.0";"9549.246715043108";"901";"Urbana";"1";"0";"0.062413308667119";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"61";"2309998";"CENTRO DE SAUDE BEZERRA DE MENESES";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.50807513351824";"-44.3047296428076";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"482";"668"
"211130005001133";"0.0885966";"211";"9";"50.0";"2381.581234494326";"902";"Urbana";"1";"0";"0.088596646378647";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"61";"2309998";"CENTRO DE SAUDE BEZERRA DE MENESES";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.50807513351824";"-44.3047296428076";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"152";"255.5"
"211130005001134";"0.0218989";"452";"23";"94.0";"20640.30613409806";"903";"Urbana";"1";"0";"0.021898923140791";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"42";"2697963";"CENTRO DE SAUDE DA LIBERDADE";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53201347240271";"-44.2842356110737";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"335";"538.7"
"211130005001135";"0.0559475";"396";"26";"58.0";"7078.0642566691995";"904";"Urbana";"1";"0";"0.055947519473218";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"61";"2309998";"CENTRO DE SAUDE BEZERRA DE MENESES";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.50807513351824";"-44.3047296428076";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"312";"455.4"
"211130005001138";"0.0513189";"579";"31";"115.0";"11282.393036483634";"905";"Urbana";"1";"0";"0.051318936759974";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"30";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.51";"-44.287";"6000";"especialidades ambulatoriais não identificadas";"433";"686.5"
"211130005001139";"0.0207947";"779";"64";"95.0";"37461.46854727407";"906";"Urbana";"1";"0";"0.020794696688856";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"30";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.51";"-44.287";"6000";"especialidades ambulatoriais não identificadas";"620";"887"
"211130005001140";"0.0093736";"269";"21";"33.0";"28697.6188444141";"907";"Urbana";"1";"0";"0.009373611218134";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"30";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.51";"-44.287";"6000";"especialidades ambulatoriais não identificadas";"215";"305.9"
"211130005001141";"0.0093079";"305";"19";"49.0";"32767.863857583347";"908";"Urbana";"1";"0";"0.009307930893269";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"30";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.51";"-44.287";"6000";"especialidades ambulatoriais não identificadas";"237";"353.7"
"211130005001142";"0.01059";"284";"14";"37.0";"26817.75259678942";"909";"Urbana";"1";"0";"0.010589965511147";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"30";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.51";"-44.287";"6000";"especialidades ambulatoriais não identificadas";"233";"320.6"
"211130005001145";"0.005695";"299";"10";"26.0";"52502.19490781387";"910";"Urbana";"1";"0";"0.005695023777578";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"30";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.51";"-44.287";"6000";"especialidades ambulatoriais não identificadas";"263";"324.8"
"211130005001146";"0.0079355";"325";"20";"25.0";"40955.201310566445";"911";"Urbana";"1";"0";"0.007935451631878";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"20";"2308444";"CENTRO DE SAUDE AMAR";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.51161080455124";"-44.2367133636716";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"280";"355"
"211130005001147";"0.0081666";"319";"21";"25.0";"39061.54335953763";"912";"Urbana";"1";"0";"0.008166625788285";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"20";"2308444";"CENTRO DE SAUDE AMAR";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.51161080455124";"-44.2367133636716";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"273";"349.5"
"211130005001148";"0.0060129";"298";"15";"20.0";"49560.11242495302";"913";"Urbana";"1";"0";"0.006012857811972";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"20";"2308444";"CENTRO DE SAUDE AMAR";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.51161080455124";"-44.2367133636716";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"263";"321.5"
"211130005001149";"0.0070142";"323";"16";"41.0";"46049.442559379546";"914";"Urbana";"1";"0";"0.007014232794897";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"30";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.51";"-44.287";"6000";"especialidades ambulatoriais não identificadas";"266";"363.8"
"211130005001150";"0.0067424";"314";"21";"32.0";"46570.953962980544";"915";"Urbana";"1";"0";"0.006742435095189";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"30";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.51";"-44.287";"6000";"especialidades ambulatoriais não identificadas";"261";"350.1"
"211130005001151";"0.0071198";"310";"19";"26.0";"43540.54889182281";"916";"Urbana";"1";"0";"0.00711984512034";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"30";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.51";"-44.287";"6000";"especialidades ambulatoriais não identificadas";"265";"340.3"
"211130005001152";"0.006507";"326";"22";"36.0";"50099.892423543875";"917";"Urbana";"1";"0";"0.006506959419527";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"20";"2308444";"CENTRO DE SAUDE AMAR";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.51161080455124";"-44.2367133636716";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"268";"365.8"
"211130005001153";"0.0315213";"560";"45";"46.0";"17765.76473686047";"918";"Urbana";"1";"0";"0.031521267783221";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"30";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.51";"-44.287";"6000";"especialidades ambulatoriais não identificadas";"469";"619.3"
"211130005001154";"0.0161074";"393";"34";"59.0";"24398.723568049467";"919";"Urbana";"1";"0";"0.016107366797937";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"30";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.51";"-44.287";"6000";"especialidades ambulatoriais não identificadas";"300";"457.2"
"211130005001155";"0.0159241";"692";"55";"74.0";"43456.14508826244";"920";"Urbana";"1";"0";"0.015924101802972";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"30";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.51";"-44.287";"6000";"especialidades ambulatoriais não identificadas";"563";"778.7"
